GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06001420200,B16001_077,0,NA,NA,NA,NA
06001420200,B16001_083,NA,27,NA,NA,NA
06001420200,B16001_089,NA,NA,NA,NA,11
06001420200,B16001_101,NA,NA,NA,0,NA
06001420300,B16001_005,NA,NA,43,NA,NA
06001420300,B16001_077,0,NA,NA,NA,NA
06001420300,B16001_083,NA,48,NA,NA,NA
06001420300,B16001_089,NA,NA,NA,NA,0
06001420300,B16001_101,NA,NA,NA,0,NA
06001420400,B16001_005,NA,NA,137,NA,NA
06001420400,B16001_077,0,NA,NA,NA,NA
06001420400,B16001_083,NA,0,NA,NA,NA
06001420400,B16001_089,NA,NA,NA,NA,8
06001420400,B16001_101,NA,NA,NA,0,NA
06001420500,B16001_005,NA,NA,105,NA,NA
06001420500,B16001_077,0,NA,NA,NA,NA
06001420500,B16001_083,NA,0,NA,NA,NA
06001420500,B16001_089,NA,NA,NA,NA,5
06001420500,B16001_101,NA,NA,NA,0,NA
06001420600,B16001_005,NA,NA,22,NA,NA
06001420600,B16001_077,0,NA,NA,NA,NA
06001420600,B16001_083,NA,0,NA,NA,NA
06001420600,B16001_089,NA,NA,NA,NA,0
06001420600,B16001_101,NA,NA,NA,0,NA
06001421100,B16001_005,NA,NA,5,NA,NA
06001421100,B16001_077,0,NA,NA,NA,NA
06001421100,B16001_083,NA,0,NA,NA,NA
06001421100,B16001_089,NA,NA,NA,NA,0
06001421100,B16001_101,NA,NA,NA,0,NA
06001421200,B16001_005,NA,NA,35,NA,NA
06001421200,B16001_077,0,NA,NA,NA,NA
06001421200,B16001_083,NA,0,NA,NA,NA
06001421200,B16001_089,NA,NA,NA,NA,0
06001421200,B16001_101,NA,NA,NA,0,NA
06001421300,B16001_005,NA,NA,29,NA,NA
06001421300,B16001_077,0,NA,NA,NA,NA
06001421300,B16001_083,NA,0,NA,NA,NA
06001421300,B16001_089,NA,NA,NA,NA,0
06001421300,B16001_101,NA,NA,NA,0,NA
06001421400,B16001_005,NA,NA,13,NA,NA
06001421400,B16001_077,0,NA,NA,NA,NA
06001421400,B16001_083,NA,0,NA,NA,NA
06001421400,B16001_089,NA,NA,NA,NA,0
06001421400,B16001_101,NA,NA,NA,0,NA
06001421500,B16001_005,NA,NA,22,NA,NA
06001421500,B16001_077,0,NA,NA,NA,NA
06001421500,B16001_083,NA,0,NA,NA,NA
06001421500,B16001_089,NA,NA,NA,NA,0
06001421500,B16001_101,NA,NA,NA,0,NA
06001421600,B16001_005,NA,NA,0,NA,NA
06001421600,B16001_077,0,NA,NA,NA,NA
06001421600,B16001_083,NA,0,NA,NA,NA
06001421600,B16001_089,NA,NA,NA,NA,0
06001421600,B16001_101,NA,NA,NA,0,NA
06001421700,B16001_005,NA,NA,70,NA,NA
06001421700,B16001_077,0,NA,NA,NA,NA
06001421700,B16001_083,NA,11,NA,NA,NA
06001421700,B16001_089,NA,NA,NA,NA,0
06001421700,B16001_101,NA,NA,NA,0,NA
06001421800,B16001_005,NA,NA,8,NA,NA
06001421800,B16001_077,0,NA,NA,NA,NA
06001421800,B16001_083,NA,0,NA,NA,NA
06001421800,B16001_089,NA,NA,NA,NA,0
06001421800,B16001_101,NA,NA,NA,0,NA
06001421900,B16001_005,NA,NA,34,NA,NA
06001421900,B16001_077,0,NA,NA,NA,NA
06001421900,B16001_083,NA,0,NA,NA,NA
06001421900,B16001_089,NA,NA,NA,NA,0
06001421900,B16001_101,NA,NA,NA,0,NA
06001422000,B16001_005,NA,NA,23,NA,NA
06001422000,B16001_077,0,NA,NA,NA,NA
06001422000,B16001_083,NA,0,NA,NA,NA
06001422000,B16001_089,NA,NA,NA,NA,0
06001422000,B16001_101,NA,NA,NA,0,NA
06001422100,B16001_005,NA,NA,81,NA,NA
06001422100,B16001_077,0,NA,NA,NA,NA
06001422100,B16001_083,NA,0,NA,NA,NA
06001422100,B16001_089,NA,NA,NA,NA,44
06001422100,B16001_101,NA,NA,NA,0,NA
06001422200,B16001_005,NA,NA,142,NA,NA
06001422200,B16001_077,0,NA,NA,NA,NA
06001422200,B16001_083,NA,0,NA,NA,NA
06001422200,B16001_089,NA,NA,NA,NA,0
06001422200,B16001_101,NA,NA,NA,0,NA
06001422300,B16001_005,NA,NA,54,NA,NA
06001422300,B16001_077,0,NA,NA,NA,NA
06001422300,B16001_083,NA,37,NA,NA,NA
06001422300,B16001_089,NA,NA,NA,NA,0
06001422300,B16001_101,NA,NA,NA,0,NA
06001422400,B16001_005,NA,NA,35,NA,NA
06001422400,B16001_077,0,NA,NA,NA,NA
06001422400,B16001_083,NA,0,NA,NA,NA
06001422400,B16001_089,NA,NA,NA,NA,0
06001422400,B16001_101,NA,NA,NA,0,NA
06001422500,B16001_005,NA,NA,27,NA,NA
06001422500,B16001_077,0,NA,NA,NA,NA
06001422500,B16001_083,NA,0,NA,NA,NA
06001422500,B16001_089,NA,NA,NA,NA,9
06001422500,B16001_101,NA,NA,NA,0,NA
06001422600,B16001_005,NA,NA,18,NA,NA
06001422600,B16001_077,0,NA,NA,NA,NA
06001422600,B16001_083,NA,0,NA,NA,NA
06001422600,B16001_089,NA,NA,NA,NA,0
06001422600,B16001_101,NA,NA,NA,0,NA
06001422700,B16001_005,NA,NA,29,NA,NA
06001422700,B16001_077,0,NA,NA,NA,NA
06001422700,B16001_083,NA,0,NA,NA,NA
06001422700,B16001_089,NA,NA,NA,NA,0
06001422700,B16001_101,NA,NA,NA,0,NA
06001422800,B16001_005,NA,NA,35,NA,NA
06001422800,B16001_077,0,NA,NA,NA,NA
06001422800,B16001_083,NA,19,NA,NA,NA
06001422800,B16001_089,NA,NA,NA,NA,52
06001422800,B16001_101,NA,NA,NA,0,NA
06001422900,B16001_005,NA,NA,8,NA,NA
06001422900,B16001_077,0,NA,NA,NA,NA
06001422900,B16001_083,NA,0,NA,NA,NA
06001422900,B16001_089,NA,NA,NA,NA,0
06001422900,B16001_101,NA,NA,NA,0,NA
06001423000,B16001_005,NA,NA,79,NA,NA
06001423000,B16001_077,0,NA,NA,NA,NA
06001423000,B16001_083,NA,0,NA,NA,NA
06001423000,B16001_089,NA,NA,NA,NA,0
06001423000,B16001_101,NA,NA,NA,0,NA
06001423100,B16001_005,NA,NA,136,NA,NA
06001423100,B16001_077,0,NA,NA,NA,NA
06001423100,B16001_083,NA,36,NA,NA,NA
06001423100,B16001_089,NA,NA,NA,NA,0
06001423100,B16001_101,NA,NA,NA,0,NA
06001423200,B16001_005,NA,NA,260,NA,NA
06001423200,B16001_077,0,NA,NA,NA,NA
06001423200,B16001_083,NA,0,NA,NA,NA
06001423200,B16001_089,NA,NA,NA,NA,8
06001423200,B16001_101,NA,NA,NA,0,NA
06001423300,B16001_005,NA,NA,241,NA,NA
06001423300,B16001_077,0,NA,NA,NA,NA
06001423300,B16001_083,NA,0,NA,NA,NA
06001423300,B16001_089,NA,NA,NA,NA,80
06001423300,B16001_101,NA,NA,NA,0,NA
06001423400,B16001_005,NA,NA,76,NA,NA
06001423400,B16001_077,0,NA,NA,NA,NA
06001423400,B16001_083,NA,0,NA,NA,NA
06001423400,B16001_089,NA,NA,NA,NA,0
06001423400,B16001_101,NA,NA,NA,0,NA
06001423500,B16001_005,NA,NA,65,NA,NA
06001423500,B16001_077,0,NA,NA,NA,NA
06001423500,B16001_083,NA,0,NA,NA,NA
06001423500,B16001_089,NA,NA,NA,NA,7
06001423500,B16001_101,NA,NA,NA,0,NA
06001423601,B16001_005,NA,NA,0,NA,NA
06001423601,B16001_077,0,NA,NA,NA,NA
06001423601,B16001_083,NA,0,NA,NA,NA
06001423601,B16001_089,NA,NA,NA,NA,0
06001423601,B16001_101,NA,NA,NA,0,NA
06001423602,B16001_005,NA,NA,6,NA,NA
06001423602,B16001_077,0,NA,NA,NA,NA
06001423602,B16001_083,NA,0,NA,NA,NA
06001423602,B16001_089,NA,NA,NA,NA,20
06001423602,B16001_101,NA,NA,NA,0,NA
06001423700,B16001_005,NA,NA,13,NA,NA
06001423700,B16001_077,0,NA,NA,NA,NA
06001423700,B16001_083,NA,0,NA,NA,NA
06001423700,B16001_089,NA,NA,NA,NA,0
06001423700,B16001_101,NA,NA,NA,0,NA
06001423800,B16001_005,NA,NA,69,NA,NA
06001423800,B16001_077,0,NA,NA,NA,NA
06001423800,B16001_083,NA,9,NA,NA,NA
06001423800,B16001_089,NA,NA,NA,NA,17
06001423800,B16001_101,NA,NA,NA,0,NA
06001423901,B16001_005,NA,NA,40,NA,NA
06001423901,B16001_077,0,NA,NA,NA,NA
06001423901,B16001_083,NA,0,NA,NA,NA
06001423901,B16001_089,NA,NA,NA,NA,0
06001423901,B16001_101,NA,NA,NA,0,NA
06001423902,B16001_005,NA,NA,5,NA,NA
06001423902,B16001_077,0,NA,NA,NA,NA
06001423902,B16001_083,NA,0,NA,NA,NA
06001423902,B16001_089,NA,NA,NA,NA,0
06001423902,B16001_101,NA,NA,NA,0,NA
06001424001,B16001_005,NA,NA,299,NA,NA
06001424001,B16001_077,0,NA,NA,NA,NA
06001424001,B16001_083,NA,0,NA,NA,NA
06001424001,B16001_089,NA,NA,NA,NA,26
06001424001,B16001_101,NA,NA,NA,0,NA
06001424002,B16001_005,NA,NA,97,NA,NA
06001424002,B16001_077,0,NA,NA,NA,NA
06001424002,B16001_083,NA,0,NA,NA,NA
06001424002,B16001_089,NA,NA,NA,NA,40
06001424002,B16001_101,NA,NA,NA,0,NA
06001425101,B16001_005,NA,NA,8,NA,NA
06001425101,B16001_077,0,NA,NA,NA,NA
06001425101,B16001_083,NA,0,NA,NA,NA
06001425101,B16001_089,NA,NA,NA,NA,0
06001425101,B16001_101,NA,NA,NA,0,NA
06001425102,B16001_005,NA,NA,24,NA,NA
06001425102,B16001_077,0,NA,NA,NA,NA
06001425102,B16001_083,NA,0,NA,NA,NA
06001425102,B16001_089,NA,NA,NA,NA,0
06001425102,B16001_101,NA,NA,NA,0,NA
06001425103,B16001_005,NA,NA,103,NA,NA
06001425103,B16001_077,41,NA,NA,NA,NA
06001425103,B16001_083,NA,0,NA,NA,NA
06001425103,B16001_089,NA,NA,NA,NA,0
06001425103,B16001_101,NA,NA,NA,0,NA
06001425104,B16001_005,NA,NA,35,NA,NA
06001425104,B16001_077,0,NA,NA,NA,NA
06001425104,B16001_083,NA,0,NA,NA,NA
06001425104,B16001_089,NA,NA,NA,NA,40
06001425104,B16001_101,NA,NA,NA,0,NA
06001426100,B16001_005,NA,NA,69,NA,NA
06001426100,B16001_077,0,NA,NA,NA,NA
06001426100,B16001_083,NA,0,NA,NA,NA
06001426100,B16001_089,NA,NA,NA,NA,15
06001426100,B16001_101,NA,NA,NA,0,NA
06001426200,B16001_005,NA,NA,31,NA,NA
06001426200,B16001_077,0,NA,NA,NA,NA
06001426200,B16001_083,NA,0,NA,NA,NA
06001426200,B16001_089,NA,NA,NA,NA,0
06001426200,B16001_101,NA,NA,NA,0,NA
06001427100,B16001_005,NA,NA,21,NA,NA
06001427100,B16001_077,0,NA,NA,NA,NA
06001427100,B16001_083,NA,0,NA,NA,NA
06001427100,B16001_089,NA,NA,NA,NA,16
06001427100,B16001_101,NA,NA,NA,0,NA
06001427200,B16001_005,NA,NA,70,NA,NA
06001427200,B16001_077,36,NA,NA,NA,NA
06001427200,B16001_083,NA,0,NA,NA,NA
06001427200,B16001_089,NA,NA,NA,NA,90
06001427200,B16001_101,NA,NA,NA,0,NA
06001427300,B16001_005,NA,NA,148,NA,NA
06001427300,B16001_077,0,NA,NA,NA,NA
06001427300,B16001_083,NA,0,NA,NA,NA
06001427300,B16001_089,NA,NA,NA,NA,88
06001427300,B16001_101,NA,NA,NA,0,NA
06001427600,B16001_005,NA,NA,99,NA,NA
06001427600,B16001_077,0,NA,NA,NA,NA
06001427600,B16001_083,NA,0,NA,NA,NA
06001427600,B16001_089,NA,NA,NA,NA,230
06001427600,B16001_101,NA,NA,NA,0,NA
06001427700,B16001_005,NA,NA,101,NA,NA
06001427700,B16001_077,0,NA,NA,NA,NA
06001427700,B16001_083,NA,0,NA,NA,NA
06001427700,B16001_089,NA,NA,NA,NA,0
06001427700,B16001_101,NA,NA,NA,0,NA
06001427800,B16001_005,NA,NA,7,NA,NA
06001427800,B16001_077,0,NA,NA,NA,NA
06001427800,B16001_083,NA,0,NA,NA,NA
06001427800,B16001_089,NA,NA,NA,NA,11
06001427800,B16001_101,NA,NA,NA,0,NA
06001427900,B16001_005,NA,NA,16,NA,NA
06001427900,B16001_077,25,NA,NA,NA,NA
06001427900,B16001_083,NA,0,NA,NA,NA
06001427900,B16001_089,NA,NA,NA,NA,93
06001427900,B16001_101,NA,NA,NA,0,NA
06001428000,B16001_005,NA,NA,210,NA,NA
06001428000,B16001_077,0,NA,NA,NA,NA
06001428000,B16001_083,NA,0,NA,NA,NA
06001428000,B16001_089,NA,NA,NA,NA,55
06001428000,B16001_101,NA,NA,NA,0,NA
06001428100,B16001_005,NA,NA,110,NA,NA
06001428100,B16001_077,0,NA,NA,NA,NA
06001428100,B16001_083,NA,0,NA,NA,NA
06001428100,B16001_089,NA,NA,NA,NA,0
06001428100,B16001_101,NA,NA,NA,0,NA
06001428200,B16001_005,NA,NA,119,NA,NA
06001428200,B16001_077,0,NA,NA,NA,NA
06001428200,B16001_083,NA,25,NA,NA,NA
06001428200,B16001_089,NA,NA,NA,NA,149
06001428200,B16001_101,NA,NA,NA,0,NA
06001428301,B16001_005,NA,NA,102,NA,NA
06001428301,B16001_077,0,NA,NA,NA,NA
06001428301,B16001_083,NA,0,NA,NA,NA
06001428301,B16001_089,NA,NA,NA,NA,0
06001428301,B16001_101,NA,NA,NA,0,NA
06001428302,B16001_005,NA,NA,62,NA,NA
06001428302,B16001_077,0,NA,NA,NA,NA
06001428302,B16001_083,NA,0,NA,NA,NA
06001428302,B16001_089,NA,NA,NA,NA,0
06001428302,B16001_101,NA,NA,NA,0,NA
06001428400,B16001_005,NA,NA,89,NA,NA
06001428400,B16001_077,0,NA,NA,NA,NA
06001428400,B16001_083,NA,0,NA,NA,NA
06001428400,B16001_089,NA,NA,NA,NA,162
06001428400,B16001_101,NA,NA,NA,0,NA
06001428500,B16001_005,NA,NA,22,NA,NA
06001428500,B16001_077,0,NA,NA,NA,NA
06001428500,B16001_083,NA,8,NA,NA,NA
06001428500,B16001_089,NA,NA,NA,NA,15
06001428500,B16001_101,NA,NA,NA,0,NA
06001428600,B16001_005,NA,NA,19,NA,NA
06001428600,B16001_077,0,NA,NA,NA,NA
06001428600,B16001_083,NA,0,NA,NA,NA
06001428600,B16001_089,NA,NA,NA,NA,30
06001428600,B16001_101,NA,NA,NA,0,NA
06001428700,B16001_005,NA,NA,53,NA,NA
06001428700,B16001_077,0,NA,NA,NA,NA
06001428700,B16001_083,NA,0,NA,NA,NA
06001428700,B16001_089,NA,NA,NA,NA,108
06001428700,B16001_101,NA,NA,NA,0,NA
06001430101,B16001_005,NA,NA,112,NA,NA
06001430101,B16001_077,0,NA,NA,NA,NA
06001430101,B16001_083,NA,0,NA,NA,NA
06001430101,B16001_089,NA,NA,NA,NA,0
06001430101,B16001_101,NA,NA,NA,0,NA
06001430102,B16001_005,NA,NA,42,NA,NA
06001430102,B16001_077,0,NA,NA,NA,NA
06001430102,B16001_083,NA,0,NA,NA,NA
06001430102,B16001_089,NA,NA,NA,NA,4
06001430102,B16001_101,NA,NA,NA,0,NA
06001430200,B16001_005,NA,NA,161,NA,NA
06001430200,B16001_077,0,NA,NA,NA,NA
06001430200,B16001_083,NA,0,NA,NA,NA
06001430200,B16001_089,NA,NA,NA,NA,0
06001430200,B16001_101,NA,NA,NA,0,NA
06001430300,B16001_005,NA,NA,40,NA,NA
06001430300,B16001_077,0,NA,NA,NA,NA
06001430300,B16001_083,NA,0,NA,NA,NA
06001430300,B16001_089,NA,NA,NA,NA,0
06001430300,B16001_101,NA,NA,NA,0,NA
06001430400,B16001_005,NA,NA,103,NA,NA
06001430400,B16001_077,0,NA,NA,NA,NA
06001430400,B16001_083,NA,0,NA,NA,NA
06001430400,B16001_089,NA,NA,NA,NA,0
06001430400,B16001_101,NA,NA,NA,0,NA
06001430500,B16001_005,NA,NA,816,NA,NA
06001430500,B16001_077,76,NA,NA,NA,NA
06001430500,B16001_083,NA,0,NA,NA,NA
06001430500,B16001_089,NA,NA,NA,NA,63
06001430500,B16001_101,NA,NA,NA,0,NA
06001430600,B16001_005,NA,NA,101,NA,NA
06001430600,B16001_077,0,NA,NA,NA,NA
06001430600,B16001_083,NA,0,NA,NA,NA
06001430600,B16001_089,NA,NA,NA,NA,59
06001430600,B16001_101,NA,NA,NA,0,NA
06001430700,B16001_005,NA,NA,99,NA,NA
06001430700,B16001_077,11,NA,NA,NA,NA
06001430700,B16001_083,NA,0,NA,NA,NA
06001430700,B16001_089,NA,NA,NA,NA,7
06001430700,B16001_101,NA,NA,NA,0,NA
06001430800,B16001_005,NA,NA,165,NA,NA
06001430800,B16001_077,0,NA,NA,NA,NA
06001430800,B16001_083,NA,0,NA,NA,NA
06001430800,B16001_089,NA,NA,NA,NA,58
06001430800,B16001_101,NA,NA,NA,0,NA
06001430900,B16001_005,NA,NA,240,NA,NA
06001430900,B16001_077,0,NA,NA,NA,NA
06001430900,B16001_083,NA,8,NA,NA,NA
06001430900,B16001_089,NA,NA,NA,NA,7
06001430900,B16001_101,NA,NA,NA,0,NA
06001431000,B16001_005,NA,NA,230,NA,NA
06001431000,B16001_077,24,NA,NA,NA,NA
06001431000,B16001_083,NA,0,NA,NA,NA
06001431000,B16001_089,NA,NA,NA,NA,0
06001431000,B16001_101,NA,NA,NA,0,NA
06001431100,B16001_005,NA,NA,202,NA,NA
06001431100,B16001_077,0,NA,NA,NA,NA
06001431100,B16001_083,NA,0,NA,NA,NA
06001431100,B16001_089,NA,NA,NA,NA,0
06001431100,B16001_101,NA,NA,NA,0,NA
06001431200,B16001_005,NA,NA,194,NA,NA
06001431200,B16001_077,0,NA,NA,NA,NA
06001431200,B16001_083,NA,0,NA,NA,NA
06001431200,B16001_089,NA,NA,NA,NA,0
06001431200,B16001_101,NA,NA,NA,0,NA
06001432100,B16001_005,NA,NA,121,NA,NA
06001432100,B16001_077,0,NA,NA,NA,NA
06001432100,B16001_083,NA,0,NA,NA,NA
06001432100,B16001_089,NA,NA,NA,NA,17
06001432100,B16001_101,NA,NA,NA,0,NA
06001432200,B16001_005,NA,NA,353,NA,NA
06001432200,B16001_077,0,NA,NA,NA,NA
06001432200,B16001_083,NA,0,NA,NA,NA
06001432200,B16001_089,NA,NA,NA,NA,24
06001432200,B16001_101,NA,NA,NA,0,NA
06001432300,B16001_005,NA,NA,731,NA,NA
06001432300,B16001_077,38,NA,NA,NA,NA
06001432300,B16001_083,NA,0,NA,NA,NA
06001432300,B16001_089,NA,NA,NA,NA,27
06001432300,B16001_101,NA,NA,NA,0,NA
06001432400,B16001_005,NA,NA,500,NA,NA
06001432400,B16001_077,0,NA,NA,NA,NA
06001432400,B16001_083,NA,0,NA,NA,NA
06001432400,B16001_089,NA,NA,NA,NA,114
06001432400,B16001_101,NA,NA,NA,0,NA
06001432501,B16001_005,NA,NA,406,NA,NA
06001432501,B16001_077,0,NA,NA,NA,NA
06001432501,B16001_083,NA,0,NA,NA,NA
06001432501,B16001_089,NA,NA,NA,NA,181
06001432501,B16001_101,NA,NA,NA,0,NA
06001432502,B16001_005,NA,NA,540,NA,NA
06001432502,B16001_077,0,NA,NA,NA,NA
06001432502,B16001_083,NA,0,NA,NA,NA
06001432502,B16001_089,NA,NA,NA,NA,93
06001432502,B16001_101,NA,NA,NA,0,NA
06001432600,B16001_005,NA,NA,1054,NA,NA
06001432600,B16001_077,0,NA,NA,NA,NA
06001432600,B16001_083,NA,0,NA,NA,NA
06001432600,B16001_089,NA,NA,NA,NA,0
06001432600,B16001_101,NA,NA,NA,0,NA
06001432700,B16001_005,NA,NA,262,NA,NA
06001432700,B16001_077,0,NA,NA,NA,NA
06001432700,B16001_083,NA,0,NA,NA,NA
06001432700,B16001_089,NA,NA,NA,NA,13
06001432700,B16001_101,NA,NA,NA,0,NA
06001432800,B16001_005,NA,NA,114,NA,NA
06001432800,B16001_077,0,NA,NA,NA,NA
06001432800,B16001_083,NA,0,NA,NA,NA
06001432800,B16001_089,NA,NA,NA,NA,0
06001432800,B16001_101,NA,NA,NA,0,NA
06001433000,B16001_005,NA,NA,215,NA,NA
06001433000,B16001_077,0,NA,NA,NA,NA
06001433000,B16001_083,NA,0,NA,NA,NA
06001433000,B16001_089,NA,NA,NA,NA,25
06001433000,B16001_101,NA,NA,NA,0,NA
06001433102,B16001_005,NA,NA,484,NA,NA
06001433102,B16001_077,0,NA,NA,NA,NA
06001433102,B16001_083,NA,27,NA,NA,NA
06001433102,B16001_089,NA,NA,NA,NA,9
06001433102,B16001_101,NA,NA,NA,0,NA
06001433103,B16001_005,NA,NA,999,NA,NA
06001433103,B16001_077,0,NA,NA,NA,NA
06001433103,B16001_083,NA,0,NA,NA,NA
06001433103,B16001_089,NA,NA,NA,NA,0
06001433103,B16001_101,NA,NA,NA,0,NA
06001433104,B16001_005,NA,NA,455,NA,NA
06001433104,B16001_077,0,NA,NA,NA,NA
06001433104,B16001_083,NA,0,NA,NA,NA
06001433104,B16001_089,NA,NA,NA,NA,0
06001433104,B16001_101,NA,NA,NA,0,NA
06001433200,B16001_005,NA,NA,538,NA,NA
06001433200,B16001_077,0,NA,NA,NA,NA
06001433200,B16001_083,NA,0,NA,NA,NA
06001433200,B16001_089,NA,NA,NA,NA,286
06001433200,B16001_101,NA,NA,NA,0,NA
06001433300,B16001_005,NA,NA,177,NA,NA
06001433300,B16001_077,0,NA,NA,NA,NA
06001433300,B16001_083,NA,0,NA,NA,NA
06001433300,B16001_089,NA,NA,NA,NA,447
06001433300,B16001_101,NA,NA,NA,0,NA
06001433400,B16001_005,NA,NA,344,NA,NA
06001433400,B16001_077,104,NA,NA,NA,NA
06001433400,B16001_083,NA,0,NA,NA,NA
06001433400,B16001_089,NA,NA,NA,NA,467
06001433400,B16001_101,NA,NA,NA,0,NA
06001433500,B16001_005,NA,NA,516,NA,NA
06001433500,B16001_077,0,NA,NA,NA,NA
06001433500,B16001_083,NA,0,NA,NA,NA
06001433500,B16001_089,NA,NA,NA,NA,30
06001433500,B16001_101,NA,NA,NA,0,NA
06001433600,B16001_005,NA,NA,294,NA,NA
06001433600,B16001_077,0,NA,NA,NA,NA
06001433600,B16001_083,NA,0,NA,NA,NA
06001433600,B16001_089,NA,NA,NA,NA,200
06001433600,B16001_101,NA,NA,NA,0,NA
06001433700,B16001_005,NA,NA,631,NA,NA
06001433700,B16001_077,0,NA,NA,NA,NA
06001433700,B16001_083,NA,0,NA,NA,NA
06001433700,B16001_089,NA,NA,NA,NA,62
06001433700,B16001_101,NA,NA,NA,0,NA
06001433800,B16001_005,NA,NA,836,NA,NA
06001433800,B16001_077,0,NA,NA,NA,NA
06001433800,B16001_083,NA,0,NA,NA,NA
06001433800,B16001_089,NA,NA,NA,NA,52
06001433800,B16001_101,NA,NA,NA,0,NA
06001433900,B16001_005,NA,NA,1724,NA,NA
06001433900,B16001_077,0,NA,NA,NA,NA
06001433900,B16001_083,NA,0,NA,NA,NA
06001433900,B16001_089,NA,NA,NA,NA,13
06001433900,B16001_101,NA,NA,NA,0,NA
06001434000,B16001_005,NA,NA,1031,NA,NA
06001434000,B16001_077,0,NA,NA,NA,NA
06001434000,B16001_083,NA,0,NA,NA,NA
06001434000,B16001_089,NA,NA,NA,NA,156
06001434000,B16001_101,NA,NA,NA,0,NA
06001435102,B16001_005,NA,NA,167,NA,NA
06001435102,B16001_077,0,NA,NA,NA,NA
06001435102,B16001_083,NA,0,NA,NA,NA
06001435102,B16001_089,NA,NA,NA,NA,16
06001435102,B16001_101,NA,NA,NA,0,NA
06001435103,B16001_005,NA,NA,119,NA,NA
06001435103,B16001_077,0,NA,NA,NA,NA
06001435103,B16001_083,NA,0,NA,NA,NA
06001435103,B16001_089,NA,NA,NA,NA,51
06001435103,B16001_101,NA,NA,NA,0,NA
06001435104,B16001_005,NA,NA,488,NA,NA
06001435104,B16001_077,12,NA,NA,NA,NA
06001435104,B16001_083,NA,0,NA,NA,NA
06001435104,B16001_089,NA,NA,NA,NA,7
06001435104,B16001_101,NA,NA,NA,0,NA
06001435200,B16001_005,NA,NA,305,NA,NA
06001435200,B16001_077,0,NA,NA,NA,NA
06001435200,B16001_083,NA,0,NA,NA,NA
06001435200,B16001_089,NA,NA,NA,NA,0
06001435200,B16001_101,NA,NA,NA,0,NA
06001435300,B16001_005,NA,NA,370,NA,NA
06001435300,B16001_077,31,NA,NA,NA,NA
06001435300,B16001_083,NA,0,NA,NA,NA
06001435300,B16001_089,NA,NA,NA,NA,58
06001435300,B16001_101,NA,NA,NA,0,NA
06001435400,B16001_005,NA,NA,393,NA,NA
06001435400,B16001_077,0,NA,NA,NA,NA
06001435400,B16001_083,NA,0,NA,NA,NA
06001435400,B16001_089,NA,NA,NA,NA,25
06001435400,B16001_101,NA,NA,NA,0,NA
06001435500,B16001_005,NA,NA,577,NA,NA
06001435500,B16001_077,0,NA,NA,NA,NA
06001435500,B16001_083,NA,0,NA,NA,NA
06001435500,B16001_089,NA,NA,NA,NA,52
06001435500,B16001_101,NA,NA,NA,0,NA
06001435601,B16001_005,NA,NA,1460,NA,NA
06001435601,B16001_077,0,NA,NA,NA,NA
06001435601,B16001_083,NA,0,NA,NA,NA
06001435601,B16001_089,NA,NA,NA,NA,30
06001435601,B16001_101,NA,NA,NA,0,NA
06001435602,B16001_005,NA,NA,1142,NA,NA
06001435602,B16001_077,0,NA,NA,NA,NA
06001435602,B16001_083,NA,0,NA,NA,NA
06001435602,B16001_089,NA,NA,NA,NA,31
06001435602,B16001_101,NA,NA,NA,0,NA
06001435700,B16001_005,NA,NA,708,NA,NA
06001435700,B16001_077,0,NA,NA,NA,NA
06001435700,B16001_083,NA,0,NA,NA,NA
06001435700,B16001_089,NA,NA,NA,NA,107
06001435700,B16001_101,NA,NA,NA,0,NA
06001435800,B16001_005,NA,NA,839,NA,NA
06001435800,B16001_077,6,NA,NA,NA,NA
06001435800,B16001_083,NA,0,NA,NA,NA
06001435800,B16001_089,NA,NA,NA,NA,41
06001435800,B16001_101,NA,NA,NA,0,NA
06001435900,B16001_005,NA,NA,457,NA,NA
06001435900,B16001_077,0,NA,NA,NA,NA
06001435900,B16001_083,NA,0,NA,NA,NA
06001435900,B16001_089,NA,NA,NA,NA,155
06001435900,B16001_101,NA,NA,NA,0,NA
06001436000,B16001_005,NA,NA,273,NA,NA
06001436000,B16001_077,87,NA,NA,NA,NA
06001436000,B16001_083,NA,0,NA,NA,NA
06001436000,B16001_089,NA,NA,NA,NA,61
06001436000,B16001_101,NA,NA,NA,0,NA
06001436100,B16001_005,NA,NA,594,NA,NA
06001436100,B16001_077,0,NA,NA,NA,NA
06001436100,B16001_083,NA,0,NA,NA,NA
06001436100,B16001_089,NA,NA,NA,NA,102
06001436100,B16001_101,NA,NA,NA,0,NA
06001436200,B16001_005,NA,NA,915,NA,NA
06001436200,B16001_077,0,NA,NA,NA,NA
06001436200,B16001_083,NA,0,NA,NA,NA
06001436200,B16001_089,NA,NA,NA,NA,17
06001436200,B16001_101,NA,NA,NA,0,NA
06001436300,B16001_005,NA,NA,1746,NA,NA
06001436300,B16001_077,0,NA,NA,NA,NA
06001436300,B16001_083,NA,0,NA,NA,NA
06001436300,B16001_089,NA,NA,NA,NA,0
06001436300,B16001_101,NA,NA,NA,0,NA
06001436401,B16001_005,NA,NA,551,NA,NA
06001436401,B16001_077,0,NA,NA,NA,NA
06001436401,B16001_083,NA,0,NA,NA,NA
06001436401,B16001_089,NA,NA,NA,NA,48
