GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06085511800,C16001_005,NA,NA,18,NA,NA
06085511800,C16001_020,NA,0,NA,NA,NA
06085511800,C16001_023,0,NA,NA,NA,NA
06085511800,C16001_024,NA,NA,NA,NA,0
06085511800,C16001_029,NA,NA,NA,0,NA
06085511905,C16001_005,NA,NA,26,NA,NA
06085511905,C16001_020,NA,35,NA,NA,NA
06085511905,C16001_023,233,NA,NA,NA,NA
06085511905,C16001_024,NA,NA,NA,NA,20
06085511905,C16001_029,NA,NA,NA,31,NA
06085511907,C16001_005,NA,NA,94,NA,NA
06085511907,C16001_020,NA,120,NA,NA,NA
06085511907,C16001_023,359,NA,NA,NA,NA
06085511907,C16001_024,NA,NA,NA,NA,90
06085511907,C16001_029,NA,NA,NA,0,NA
06085511909,C16001_005,NA,NA,23,NA,NA
06085511909,C16001_020,NA,81,NA,NA,NA
06085511909,C16001_023,516,NA,NA,NA,NA
06085511909,C16001_024,NA,NA,NA,NA,213
06085511909,C16001_029,NA,NA,NA,0,NA
06085511910,C16001_005,NA,NA,0,NA,NA
06085511910,C16001_020,NA,0,NA,NA,NA
06085511910,C16001_023,221,NA,NA,NA,NA
06085511910,C16001_024,NA,NA,NA,NA,0
06085511910,C16001_029,NA,NA,NA,0,NA
06085511911,C16001_005,NA,NA,32,NA,NA
06085511911,C16001_020,NA,46,NA,NA,NA
06085511911,C16001_023,183,NA,NA,NA,NA
06085511911,C16001_024,NA,NA,NA,NA,63
06085511911,C16001_029,NA,NA,NA,0,NA
06085511912,C16001_005,NA,NA,57,NA,NA
06085511912,C16001_020,NA,214,NA,NA,NA
06085511912,C16001_023,381,NA,NA,NA,NA
06085511912,C16001_024,NA,NA,NA,NA,126
06085511912,C16001_029,NA,NA,NA,0,NA
06085511913,C16001_005,NA,NA,42,NA,NA
06085511913,C16001_020,NA,6,NA,NA,NA
06085511913,C16001_023,106,NA,NA,NA,NA
06085511913,C16001_024,NA,NA,NA,NA,39
06085511913,C16001_029,NA,NA,NA,15,NA
06085511914,C16001_005,NA,NA,43,NA,NA
06085511914,C16001_020,NA,58,NA,NA,NA
06085511914,C16001_023,208,NA,NA,NA,NA
06085511914,C16001_024,NA,NA,NA,NA,165
06085511914,C16001_029,NA,NA,NA,0,NA
06085511915,C16001_005,NA,NA,484,NA,NA
06085511915,C16001_020,NA,32,NA,NA,NA
06085511915,C16001_023,0,NA,NA,NA,NA
06085511915,C16001_024,NA,NA,NA,NA,99
06085511915,C16001_029,NA,NA,NA,37,NA
06085511916,C16001_005,NA,NA,109,NA,NA
06085511916,C16001_020,NA,29,NA,NA,NA
06085511916,C16001_023,108,NA,NA,NA,NA
06085511916,C16001_024,NA,NA,NA,NA,219
06085511916,C16001_029,NA,NA,NA,10,NA
06085512001,C16001_005,NA,NA,180,NA,NA
06085512001,C16001_020,NA,18,NA,NA,NA
06085512001,C16001_023,105,NA,NA,NA,NA
06085512001,C16001_024,NA,NA,NA,NA,657
06085512001,C16001_029,NA,NA,NA,44,NA
06085512005,C16001_005,NA,NA,175,NA,NA
06085512005,C16001_020,NA,0,NA,NA,NA
06085512005,C16001_023,115,NA,NA,NA,NA
06085512005,C16001_024,NA,NA,NA,NA,320
06085512005,C16001_029,NA,NA,NA,0,NA
06085512017,C16001_005,NA,NA,1532,NA,NA
06085512017,C16001_020,NA,35,NA,NA,NA
06085512017,C16001_023,88,NA,NA,NA,NA
06085512017,C16001_024,NA,NA,NA,NA,1627
06085512017,C16001_029,NA,NA,NA,194,NA
06085512019,C16001_005,NA,NA,147,NA,NA
06085512019,C16001_020,NA,0,NA,NA,NA
06085512019,C16001_023,78,NA,NA,NA,NA
06085512019,C16001_024,NA,NA,NA,NA,412
06085512019,C16001_029,NA,NA,NA,8,NA
06085512020,C16001_005,NA,NA,681,NA,NA
06085512020,C16001_020,NA,64,NA,NA,NA
06085512020,C16001_023,97,NA,NA,NA,NA
06085512020,C16001_024,NA,NA,NA,NA,902
06085512020,C16001_029,NA,NA,NA,85,NA
06085512021,C16001_005,NA,NA,181,NA,NA
06085512021,C16001_020,NA,40,NA,NA,NA
06085512021,C16001_023,48,NA,NA,NA,NA
06085512021,C16001_024,NA,NA,NA,NA,768
06085512021,C16001_029,NA,NA,NA,20,NA
06085512022,C16001_005,NA,NA,412,NA,NA
06085512022,C16001_020,NA,0,NA,NA,NA
06085512022,C16001_023,72,NA,NA,NA,NA
06085512022,C16001_024,NA,NA,NA,NA,592
06085512022,C16001_029,NA,NA,NA,57,NA
06085512023,C16001_005,NA,NA,602,NA,NA
06085512023,C16001_020,NA,14,NA,NA,NA
06085512023,C16001_023,102,NA,NA,NA,NA
06085512023,C16001_024,NA,NA,NA,NA,78
06085512023,C16001_029,NA,NA,NA,1,NA
06085512024,C16001_005,NA,NA,195,NA,NA
06085512024,C16001_020,NA,47,NA,NA,NA
06085512024,C16001_023,137,NA,NA,NA,NA
06085512024,C16001_024,NA,NA,NA,NA,140
06085512024,C16001_029,NA,NA,NA,33,NA
06085512025,C16001_005,NA,NA,106,NA,NA
06085512025,C16001_020,NA,0,NA,NA,NA
06085512025,C16001_023,66,NA,NA,NA,NA
06085512025,C16001_024,NA,NA,NA,NA,343
06085512025,C16001_029,NA,NA,NA,11,NA
06085512026,C16001_005,NA,NA,249,NA,NA
06085512026,C16001_020,NA,0,NA,NA,NA
06085512026,C16001_023,34,NA,NA,NA,NA
06085512026,C16001_024,NA,NA,NA,NA,577
06085512026,C16001_029,NA,NA,NA,0,NA
06085512027,C16001_005,NA,NA,257,NA,NA
06085512027,C16001_020,NA,59,NA,NA,NA
06085512027,C16001_023,135,NA,NA,NA,NA
06085512027,C16001_024,NA,NA,NA,NA,242
06085512027,C16001_029,NA,NA,NA,13,NA
06085512029,C16001_005,NA,NA,224,NA,NA
06085512029,C16001_020,NA,36,NA,NA,NA
06085512029,C16001_023,125,NA,NA,NA,NA
06085512029,C16001_024,NA,NA,NA,NA,325
06085512029,C16001_029,NA,NA,NA,144,NA
06085512030,C16001_005,NA,NA,118,NA,NA
06085512030,C16001_020,NA,5,NA,NA,NA
06085512030,C16001_023,76,NA,NA,NA,NA
06085512030,C16001_024,NA,NA,NA,NA,49
06085512030,C16001_029,NA,NA,NA,0,NA
06085512031,C16001_005,NA,NA,90,NA,NA
06085512031,C16001_020,NA,23,NA,NA,NA
06085512031,C16001_023,118,NA,NA,NA,NA
06085512031,C16001_024,NA,NA,NA,NA,136
06085512031,C16001_029,NA,NA,NA,0,NA
06085512032,C16001_005,NA,NA,131,NA,NA
06085512032,C16001_020,NA,0,NA,NA,NA
06085512032,C16001_023,44,NA,NA,NA,NA
06085512032,C16001_024,NA,NA,NA,NA,105
06085512032,C16001_029,NA,NA,NA,0,NA
06085512033,C16001_005,NA,NA,314,NA,NA
06085512033,C16001_020,NA,15,NA,NA,NA
06085512033,C16001_023,34,NA,NA,NA,NA
06085512033,C16001_024,NA,NA,NA,NA,178
06085512033,C16001_029,NA,NA,NA,29,NA
06085512034,C16001_005,NA,NA,144,NA,NA
06085512034,C16001_020,NA,11,NA,NA,NA
06085512034,C16001_023,8,NA,NA,NA,NA
06085512034,C16001_024,NA,NA,NA,NA,247
06085512034,C16001_029,NA,NA,NA,21,NA
06085512035,C16001_005,NA,NA,213,NA,NA
06085512035,C16001_020,NA,38,NA,NA,NA
06085512035,C16001_023,57,NA,NA,NA,NA
06085512035,C16001_024,NA,NA,NA,NA,129
06085512035,C16001_029,NA,NA,NA,69,NA
06085512036,C16001_005,NA,NA,219,NA,NA
06085512036,C16001_020,NA,117,NA,NA,NA
06085512036,C16001_023,97,NA,NA,NA,NA
06085512036,C16001_024,NA,NA,NA,NA,208
06085512036,C16001_029,NA,NA,NA,19,NA
06085512037,C16001_005,NA,NA,92,NA,NA
06085512037,C16001_020,NA,0,NA,NA,NA
06085512037,C16001_023,6,NA,NA,NA,NA
06085512037,C16001_024,NA,NA,NA,NA,129
06085512037,C16001_029,NA,NA,NA,24,NA
06085512038,C16001_005,NA,NA,178,NA,NA
06085512038,C16001_020,NA,0,NA,NA,NA
06085512038,C16001_023,10,NA,NA,NA,NA
06085512038,C16001_024,NA,NA,NA,NA,265
06085512038,C16001_029,NA,NA,NA,13,NA
06085512039,C16001_005,NA,NA,230,NA,NA
06085512039,C16001_020,NA,0,NA,NA,NA
06085512039,C16001_023,58,NA,NA,NA,NA
06085512039,C16001_024,NA,NA,NA,NA,1004
06085512039,C16001_029,NA,NA,NA,77,NA
06085512042,C16001_005,NA,NA,361,NA,NA
06085512042,C16001_020,NA,21,NA,NA,NA
06085512042,C16001_023,1,NA,NA,NA,NA
06085512042,C16001_024,NA,NA,NA,NA,711
06085512042,C16001_029,NA,NA,NA,56,NA
06085512043,C16001_005,NA,NA,1409,NA,NA
06085512043,C16001_020,NA,0,NA,NA,NA
06085512043,C16001_023,38,NA,NA,NA,NA
06085512043,C16001_024,NA,NA,NA,NA,937
06085512043,C16001_029,NA,NA,NA,25,NA
06085512045,C16001_005,NA,NA,73,NA,NA
06085512045,C16001_020,NA,23,NA,NA,NA
06085512045,C16001_023,77,NA,NA,NA,NA
06085512045,C16001_024,NA,NA,NA,NA,384
06085512045,C16001_029,NA,NA,NA,0,NA
06085512047,C16001_005,NA,NA,478,NA,NA
06085512047,C16001_020,NA,0,NA,NA,NA
06085512047,C16001_023,31,NA,NA,NA,NA
06085512047,C16001_024,NA,NA,NA,NA,63
06085512047,C16001_029,NA,NA,NA,44,NA
06085512052,C16001_005,NA,NA,164,NA,NA
06085512052,C16001_020,NA,2,NA,NA,NA
06085512052,C16001_023,27,NA,NA,NA,NA
06085512052,C16001_024,NA,NA,NA,NA,192
06085512052,C16001_029,NA,NA,NA,0,NA
06085512053,C16001_005,NA,NA,341,NA,NA
06085512053,C16001_020,NA,0,NA,NA,NA
06085512053,C16001_023,68,NA,NA,NA,NA
06085512053,C16001_024,NA,NA,NA,NA,200
06085512053,C16001_029,NA,NA,NA,26,NA
06085512100,C16001_005,NA,NA,224,NA,NA
06085512100,C16001_020,NA,0,NA,NA,NA
06085512100,C16001_023,40,NA,NA,NA,NA
06085512100,C16001_024,NA,NA,NA,NA,32
06085512100,C16001_029,NA,NA,NA,0,NA
06085512200,C16001_005,NA,NA,77,NA,NA
06085512200,C16001_020,NA,8,NA,NA,NA
06085512200,C16001_023,20,NA,NA,NA,NA
06085512200,C16001_024,NA,NA,NA,NA,0
06085512200,C16001_029,NA,NA,NA,12,NA
06085512305,C16001_005,NA,NA,182,NA,NA
06085512305,C16001_020,NA,0,NA,NA,NA
06085512305,C16001_023,34,NA,NA,NA,NA
06085512305,C16001_024,NA,NA,NA,NA,21
06085512305,C16001_029,NA,NA,NA,106,NA
06085512307,C16001_005,NA,NA,276,NA,NA
06085512307,C16001_020,NA,25,NA,NA,NA
06085512307,C16001_023,37,NA,NA,NA,NA
06085512307,C16001_024,NA,NA,NA,NA,0
06085512307,C16001_029,NA,NA,NA,0,NA
06085512308,C16001_005,NA,NA,281,NA,NA
06085512308,C16001_020,NA,0,NA,NA,NA
06085512308,C16001_023,60,NA,NA,NA,NA
06085512308,C16001_024,NA,NA,NA,NA,311
06085512308,C16001_029,NA,NA,NA,0,NA
06085512309,C16001_005,NA,NA,235,NA,NA
06085512309,C16001_020,NA,0,NA,NA,NA
06085512309,C16001_023,38,NA,NA,NA,NA
06085512309,C16001_024,NA,NA,NA,NA,11
06085512309,C16001_029,NA,NA,NA,0,NA
06085512310,C16001_005,NA,NA,473,NA,NA
06085512310,C16001_020,NA,10,NA,NA,NA
06085512310,C16001_023,105,NA,NA,NA,NA
06085512310,C16001_024,NA,NA,NA,NA,52
06085512310,C16001_029,NA,NA,NA,0,NA
06085512311,C16001_005,NA,NA,224,NA,NA
06085512311,C16001_020,NA,0,NA,NA,NA
06085512311,C16001_023,20,NA,NA,NA,NA
06085512311,C16001_024,NA,NA,NA,NA,55
06085512311,C16001_029,NA,NA,NA,8,NA
06085512312,C16001_005,NA,NA,90,NA,NA
06085512312,C16001_020,NA,0,NA,NA,NA
06085512312,C16001_023,32,NA,NA,NA,NA
06085512312,C16001_024,NA,NA,NA,NA,19
06085512312,C16001_029,NA,NA,NA,10,NA
06085512313,C16001_005,NA,NA,559,NA,NA
06085512313,C16001_020,NA,0,NA,NA,NA
06085512313,C16001_023,0,NA,NA,NA,NA
06085512313,C16001_024,NA,NA,NA,NA,73
06085512313,C16001_029,NA,NA,NA,13,NA
06085512314,C16001_005,NA,NA,686,NA,NA
06085512314,C16001_020,NA,0,NA,NA,NA
06085512314,C16001_023,13,NA,NA,NA,NA
06085512314,C16001_024,NA,NA,NA,NA,36
06085512314,C16001_029,NA,NA,NA,6,NA
06085512401,C16001_005,NA,NA,770,NA,NA
06085512401,C16001_020,NA,42,NA,NA,NA
06085512401,C16001_023,10,NA,NA,NA,NA
06085512401,C16001_024,NA,NA,NA,NA,8
06085512401,C16001_029,NA,NA,NA,0,NA
06085512402,C16001_005,NA,NA,643,NA,NA
06085512402,C16001_020,NA,7,NA,NA,NA
06085512402,C16001_023,0,NA,NA,NA,NA
06085512402,C16001_024,NA,NA,NA,NA,174
06085512402,C16001_029,NA,NA,NA,20,NA
06085512503,C16001_005,NA,NA,181,NA,NA
06085512503,C16001_020,NA,24,NA,NA,NA
06085512503,C16001_023,47,NA,NA,NA,NA
06085512503,C16001_024,NA,NA,NA,NA,50
06085512503,C16001_029,NA,NA,NA,0,NA
06085512505,C16001_005,NA,NA,1117,NA,NA
06085512505,C16001_020,NA,9,NA,NA,NA
06085512505,C16001_023,81,NA,NA,NA,NA
06085512505,C16001_024,NA,NA,NA,NA,99
06085512505,C16001_029,NA,NA,NA,22,NA
06085512506,C16001_005,NA,NA,1310,NA,NA
06085512506,C16001_020,NA,9,NA,NA,NA
06085512506,C16001_023,0,NA,NA,NA,NA
06085512506,C16001_024,NA,NA,NA,NA,28
06085512506,C16001_029,NA,NA,NA,39,NA
06085512508,C16001_005,NA,NA,2103,NA,NA
06085512508,C16001_020,NA,0,NA,NA,NA
06085512508,C16001_023,0,NA,NA,NA,NA
06085512508,C16001_024,NA,NA,NA,NA,0
06085512508,C16001_029,NA,NA,NA,4,NA
06085512509,C16001_005,NA,NA,606,NA,NA
06085512509,C16001_020,NA,0,NA,NA,NA
06085512509,C16001_023,0,NA,NA,NA,NA
06085512509,C16001_024,NA,NA,NA,NA,0
06085512509,C16001_029,NA,NA,NA,34,NA
06085512510,C16001_005,NA,NA,565,NA,NA
06085512510,C16001_020,NA,0,NA,NA,NA
06085512510,C16001_023,181,NA,NA,NA,NA
06085512510,C16001_024,NA,NA,NA,NA,2
06085512510,C16001_029,NA,NA,NA,0,NA
06085512602,C16001_005,NA,NA,403,NA,NA
06085512602,C16001_020,NA,0,NA,NA,NA
06085512602,C16001_023,71,NA,NA,NA,NA
06085512602,C16001_024,NA,NA,NA,NA,131
06085512602,C16001_029,NA,NA,NA,0,NA
06085512603,C16001_005,NA,NA,1355,NA,NA
06085512603,C16001_020,NA,0,NA,NA,NA
06085512603,C16001_023,6,NA,NA,NA,NA
06085512603,C16001_024,NA,NA,NA,NA,9
06085512603,C16001_029,NA,NA,NA,18,NA
06085512604,C16001_005,NA,NA,1314,NA,NA
06085512604,C16001_020,NA,0,NA,NA,NA
06085512604,C16001_023,14,NA,NA,NA,NA
06085512604,C16001_024,NA,NA,NA,NA,87
06085512604,C16001_029,NA,NA,NA,0,NA
06085513000,C16001_005,NA,NA,17,NA,NA
06085513000,C16001_020,NA,65,NA,NA,NA
06085513000,C16001_023,515,NA,NA,NA,NA
06085513000,C16001_024,NA,NA,NA,NA,182
06085513000,C16001_029,NA,NA,NA,0,NA
06085513500,C16001_005,NA,NA,57,NA,NA
06085513500,C16001_020,NA,0,NA,NA,NA
06085513500,C16001_023,0,NA,NA,NA,NA
06085513500,C16001_024,NA,NA,NA,NA,22
06085513500,C16001_029,NA,NA,NA,0,NA
06095250103,C16001_005,NA,NA,170,NA,NA
06095250103,C16001_020,NA,0,NA,NA,NA
06095250103,C16001_023,0,NA,NA,NA,NA
06095250103,C16001_024,NA,NA,NA,NA,17
06095250103,C16001_029,NA,NA,NA,231,NA
06095250104,C16001_005,NA,NA,11,NA,NA
06095250104,C16001_020,NA,0,NA,NA,NA
06095250104,C16001_023,11,NA,NA,NA,NA
06095250104,C16001_024,NA,NA,NA,NA,0
06095250104,C16001_029,NA,NA,NA,216,NA
06095250105,C16001_005,NA,NA,41,NA,NA
06095250105,C16001_020,NA,0,NA,NA,NA
06095250105,C16001_023,275,NA,NA,NA,NA
06095250105,C16001_024,NA,NA,NA,NA,125
06095250105,C16001_029,NA,NA,NA,648,NA
06095250106,C16001_005,NA,NA,65,NA,NA
06095250106,C16001_020,NA,0,NA,NA,NA
06095250106,C16001_023,9,NA,NA,NA,NA
06095250106,C16001_024,NA,NA,NA,NA,51
06095250106,C16001_029,NA,NA,NA,343,NA
06095250200,C16001_005,NA,NA,182,NA,NA
06095250200,C16001_020,NA,0,NA,NA,NA
06095250200,C16001_023,0,NA,NA,NA,NA
06095250200,C16001_024,NA,NA,NA,NA,0
06095250200,C16001_029,NA,NA,NA,100,NA
06095250300,C16001_005,NA,NA,228,NA,NA
06095250300,C16001_020,NA,0,NA,NA,NA
06095250300,C16001_023,0,NA,NA,NA,NA
06095250300,C16001_024,NA,NA,NA,NA,0
06095250300,C16001_029,NA,NA,NA,124,NA
06095250400,C16001_005,NA,NA,85,NA,NA
06095250400,C16001_020,NA,0,NA,NA,NA
06095250400,C16001_023,21,NA,NA,NA,NA
06095250400,C16001_024,NA,NA,NA,NA,0
06095250400,C16001_029,NA,NA,NA,17,NA
06095250501,C16001_005,NA,NA,296,NA,NA
06095250501,C16001_020,NA,0,NA,NA,NA
06095250501,C16001_023,0,NA,NA,NA,NA
06095250501,C16001_024,NA,NA,NA,NA,0
06095250501,C16001_029,NA,NA,NA,66,NA
06095250502,C16001_005,NA,NA,210,NA,NA
06095250502,C16001_020,NA,9,NA,NA,NA
06095250502,C16001_023,0,NA,NA,NA,NA
06095250502,C16001_024,NA,NA,NA,NA,0
06095250502,C16001_029,NA,NA,NA,20,NA
06095250601,C16001_005,NA,NA,253,NA,NA
06095250601,C16001_020,NA,0,NA,NA,NA
06095250601,C16001_023,18,NA,NA,NA,NA
06095250601,C16001_024,NA,NA,NA,NA,6
06095250601,C16001_029,NA,NA,NA,118,NA
06095250604,C16001_005,NA,NA,68,NA,NA
06095250604,C16001_020,NA,0,NA,NA,NA
06095250604,C16001_023,0,NA,NA,NA,NA
06095250604,C16001_024,NA,NA,NA,NA,29
06095250604,C16001_029,NA,NA,NA,176,NA
06095250605,C16001_005,NA,NA,146,NA,NA
06095250605,C16001_020,NA,0,NA,NA,NA
06095250605,C16001_023,16,NA,NA,NA,NA
06095250605,C16001_024,NA,NA,NA,NA,0
06095250605,C16001_029,NA,NA,NA,202,NA
06095250701,C16001_005,NA,NA,437,NA,NA
06095250701,C16001_020,NA,0,NA,NA,NA
06095250701,C16001_023,17,NA,NA,NA,NA
06095250701,C16001_024,NA,NA,NA,NA,0
06095250701,C16001_029,NA,NA,NA,96,NA
06095250801,C16001_005,NA,NA,66,NA,NA
06095250801,C16001_020,NA,0,NA,NA,NA
06095250801,C16001_023,12,NA,NA,NA,NA
06095250801,C16001_024,NA,NA,NA,NA,16
06095250801,C16001_029,NA,NA,NA,53,NA
06095250900,C16001_005,NA,NA,79,NA,NA
06095250900,C16001_020,NA,0,NA,NA,NA
06095250900,C16001_023,18,NA,NA,NA,NA
06095250900,C16001_024,NA,NA,NA,NA,0
06095250900,C16001_029,NA,NA,NA,146,NA
06095251000,C16001_005,NA,NA,117,NA,NA
06095251000,C16001_020,NA,0,NA,NA,NA
06095251000,C16001_023,9,NA,NA,NA,NA
06095251000,C16001_024,NA,NA,NA,NA,2
06095251000,C16001_029,NA,NA,NA,16,NA
06095251100,C16001_005,NA,NA,676,NA,NA
06095251100,C16001_020,NA,0,NA,NA,NA
06095251100,C16001_023,1,NA,NA,NA,NA
06095251100,C16001_024,NA,NA,NA,NA,0
06095251100,C16001_029,NA,NA,NA,117,NA
06095251200,C16001_005,NA,NA,656,NA,NA
06095251200,C16001_020,NA,5,NA,NA,NA
06095251200,C16001_023,0,NA,NA,NA,NA
06095251200,C16001_024,NA,NA,NA,NA,16
06095251200,C16001_029,NA,NA,NA,83,NA
06095251300,C16001_005,NA,NA,72,NA,NA
06095251300,C16001_020,NA,0,NA,NA,NA
06095251300,C16001_023,10,NA,NA,NA,NA
06095251300,C16001_024,NA,NA,NA,NA,6
06095251300,C16001_029,NA,NA,NA,21,NA
06095251400,C16001_005,NA,NA,59,NA,NA
06095251400,C16001_020,NA,1,NA,NA,NA
06095251400,C16001_023,0,NA,NA,NA,NA
06095251400,C16001_024,NA,NA,NA,NA,0
06095251400,C16001_029,NA,NA,NA,163,NA
06095251500,C16001_005,NA,NA,660,NA,NA
06095251500,C16001_020,NA,0,NA,NA,NA
06095251500,C16001_023,8,NA,NA,NA,NA
06095251500,C16001_024,NA,NA,NA,NA,0
06095251500,C16001_029,NA,NA,NA,51,NA
06095251600,C16001_005,NA,NA,77,NA,NA
06095251600,C16001_020,NA,0,NA,NA,NA
06095251600,C16001_023,0,NA,NA,NA,NA
06095251600,C16001_024,NA,NA,NA,NA,0
06095251600,C16001_029,NA,NA,NA,21,NA
06095251701,C16001_005,NA,NA,207,NA,NA
06095251701,C16001_020,NA,0,NA,NA,NA
06095251701,C16001_023,0,NA,NA,NA,NA
06095251701,C16001_024,NA,NA,NA,NA,0
06095251701,C16001_029,NA,NA,NA,152,NA
06095251702,C16001_005,NA,NA,86,NA,NA
06095251702,C16001_020,NA,0,NA,NA,NA
06095251702,C16001_023,19,NA,NA,NA,NA
06095251702,C16001_024,NA,NA,NA,NA,0
06095251702,C16001_029,NA,NA,NA,193,NA
06095251802,C16001_005,NA,NA,256,NA,NA
06095251802,C16001_020,NA,0,NA,NA,NA
06095251802,C16001_023,0,NA,NA,NA,NA
06095251802,C16001_024,NA,NA,NA,NA,28
06095251802,C16001_029,NA,NA,NA,226,NA
06095251803,C16001_005,NA,NA,733,NA,NA
06095251803,C16001_020,NA,10,NA,NA,NA
06095251803,C16001_023,0,NA,NA,NA,NA
06095251803,C16001_024,NA,NA,NA,NA,18
06095251803,C16001_029,NA,NA,NA,398,NA
06095251804,C16001_005,NA,NA,282,NA,NA
06095251804,C16001_020,NA,0,NA,NA,NA
06095251804,C16001_023,19,NA,NA,NA,NA
06095251804,C16001_024,NA,NA,NA,NA,0
06095251804,C16001_029,NA,NA,NA,376,NA
06095251901,C16001_005,NA,NA,453,NA,NA
06095251901,C16001_020,NA,0,NA,NA,NA
06095251901,C16001_023,5,NA,NA,NA,NA
06095251901,C16001_024,NA,NA,NA,NA,59
06095251901,C16001_029,NA,NA,NA,133,NA
06095251902,C16001_005,NA,NA,684,NA,NA
06095251902,C16001_020,NA,9,NA,NA,NA
06095251902,C16001_023,17,NA,NA,NA,NA
06095251902,C16001_024,NA,NA,NA,NA,36
06095251902,C16001_029,NA,NA,NA,297,NA
06095251903,C16001_005,NA,NA,609,NA,NA
06095251903,C16001_020,NA,0,NA,NA,NA
06095251903,C16001_023,0,NA,NA,NA,NA
06095251903,C16001_024,NA,NA,NA,NA,110
06095251903,C16001_029,NA,NA,NA,226,NA
06095252000,C16001_005,NA,NA,0,NA,NA
06095252000,C16001_020,NA,0,NA,NA,NA
06095252000,C16001_023,0,NA,NA,NA,NA
06095252000,C16001_024,NA,NA,NA,NA,3
06095252000,C16001_029,NA,NA,NA,63,NA
06095252102,C16001_005,NA,NA,171,NA,NA
06095252102,C16001_020,NA,0,NA,NA,NA
06095252102,C16001_023,0,NA,NA,NA,NA
06095252102,C16001_024,NA,NA,NA,NA,0
06095252102,C16001_029,NA,NA,NA,41,NA
06095252103,C16001_005,NA,NA,153,NA,NA
06095252103,C16001_020,NA,14,NA,NA,NA
06095252103,C16001_023,99,NA,NA,NA,NA
06095252103,C16001_024,NA,NA,NA,NA,66
06095252103,C16001_029,NA,NA,NA,350,NA
06095252104,C16001_005,NA,NA,82,NA,NA
06095252104,C16001_020,NA,10,NA,NA,NA
06095252104,C16001_023,43,NA,NA,NA,NA
06095252104,C16001_024,NA,NA,NA,NA,0
06095252104,C16001_029,NA,NA,NA,116,NA
06095252105,C16001_005,NA,NA,0,NA,NA
06095252105,C16001_020,NA,0,NA,NA,NA
06095252105,C16001_023,32,NA,NA,NA,NA
06095252105,C16001_024,NA,NA,NA,NA,10
06095252105,C16001_029,NA,NA,NA,12,NA
06095252106,C16001_005,NA,NA,112,NA,NA
06095252106,C16001_020,NA,0,NA,NA,NA
06095252106,C16001_023,52,NA,NA,NA,NA
06095252106,C16001_024,NA,NA,NA,NA,0
06095252106,C16001_029,NA,NA,NA,18,NA
06095252107,C16001_005,NA,NA,46,NA,NA
06095252107,C16001_020,NA,0,NA,NA,NA
06095252107,C16001_023,61,NA,NA,NA,NA
06095252107,C16001_024,NA,NA,NA,NA,7
06095252107,C16001_029,NA,NA,NA,55,NA
06095252108,C16001_005,NA,NA,90,NA,NA
06095252108,C16001_020,NA,12,NA,NA,NA
06095252108,C16001_023,77,NA,NA,NA,NA
06095252108,C16001_024,NA,NA,NA,NA,0
06095252108,C16001_029,NA,NA,NA,29,NA
06095252201,C16001_005,NA,NA,76,NA,NA
06095252201,C16001_020,NA,82,NA,NA,NA
06095252201,C16001_023,53,NA,NA,NA,NA
06095252201,C16001_024,NA,NA,NA,NA,0
06095252201,C16001_029,NA,NA,NA,212,NA
06095252202,C16001_005,NA,NA,400,NA,NA
06095252202,C16001_020,NA,0,NA,NA,NA
06095252202,C16001_023,0,NA,NA,NA,NA
06095252202,C16001_024,NA,NA,NA,NA,29
06095252202,C16001_029,NA,NA,NA,348,NA
06095252305,C16001_005,NA,NA,19,NA,NA
06095252305,C16001_020,NA,30,NA,NA,NA
06095252305,C16001_023,9,NA,NA,NA,NA
06095252305,C16001_024,NA,NA,NA,NA,28
06095252305,C16001_029,NA,NA,NA,113,NA
06095252306,C16001_005,NA,NA,98,NA,NA
06095252306,C16001_020,NA,0,NA,NA,NA
06095252306,C16001_023,19,NA,NA,NA,NA
06095252306,C16001_024,NA,NA,NA,NA,12
06095252306,C16001_029,NA,NA,NA,4,NA
06095252310,C16001_005,NA,NA,0,NA,NA
06095252310,C16001_020,NA,27,NA,NA,NA
06095252310,C16001_023,7,NA,NA,NA,NA
06095252310,C16001_024,NA,NA,NA,NA,10
06095252310,C16001_029,NA,NA,NA,17,NA
06095252311,C16001_005,NA,NA,109,NA,NA
06095252311,C16001_020,NA,53,NA,NA,NA
06095252311,C16001_023,0,NA,NA,NA,NA
06095252311,C16001_024,NA,NA,NA,NA,101
06095252311,C16001_029,NA,NA,NA,71,NA
06095252312,C16001_005,NA,NA,24,NA,NA
06095252312,C16001_020,NA,38,NA,NA,NA
06095252312,C16001_023,0,NA,NA,NA,NA
06095252312,C16001_024,NA,NA,NA,NA,28
06095252312,C16001_029,NA,NA,NA,10,NA
06095252313,C16001_005,NA,NA,32,NA,NA
06095252313,C16001_020,NA,78,NA,NA,NA
06095252313,C16001_023,0,NA,NA,NA,NA
06095252313,C16001_024,NA,NA,NA,NA,0
06095252313,C16001_029,NA,NA,NA,235,NA
06095252314,C16001_005,NA,NA,153,NA,NA
06095252314,C16001_020,NA,0,NA,NA,NA
06095252314,C16001_023,69,NA,NA,NA,NA
06095252314,C16001_024,NA,NA,NA,NA,61
06095252314,C16001_029,NA,NA,NA,70,NA
06095252315,C16001_005,NA,NA,85,NA,NA
06095252315,C16001_020,NA,0,NA,NA,NA
06095252315,C16001_023,17,NA,NA,NA,NA
