"","joinid","permyear","permdate","county","jurisdictn","apn","address","zip","projname","hcategory","verylow","low","moderate","abovemod","totalunit","infill","affrdunit","deedaffrd","asstaffrd","opnaffrd","tenure","rpa","rhna","rhnacyc","pda","pdaid","tpa","hoa","occertiss","occertyr","occertdt","mapped","notes"
"5608","SANT0004848","2016",NULL,"6085","Sunnyvale","20927095","136  INCENSE TR","94085","DR Horton","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5609","SANT0004849","2016",NULL,"6085","Sunnyvale","16514035","178  CHARLES ST","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5610","SANT0004850","2016",NULL,"6085","Sunnyvale","19812009","1298  MORNINGSIDE DR","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5611","SANT0004851","2016",NULL,"6085","Sunnyvale","31314029","1454  NAVARRO DR","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5612","SANT0004852","2016",NULL,"6085","Sunnyvale","20563016","343  CHARLES MORRIS TR","94085","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5613","SANT0004853","2016",NULL,"6085","Sunnyvale","20563017","341  CHARLES MORRIS TR","94085","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5614","SANT0004854","2016",NULL,"6085","Sunnyvale","20563018","339  CHARLES MORRIS TR","94085","Taylor Morrison","5+",0,0,1,0,1,0,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5615","SANT0004855","2016",NULL,"6085","Sunnyvale","20563019","337  CHARLES MORRIS TR",NULL,"Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5616","SANT0004856","2016",NULL,"6085","Sunnyvale","30916006","619  DUNHOLME WY","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5617","SANT0004857","2016",NULL,"6085","Sunnyvale","30908037","1344  ARLEEN AV","94086",NULL,"SU",0,0,1,0,1,0,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5618","SANT0004858","2016",NULL,"6085","Sunnyvale","20562016","338  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5619","SANT0004859","2016",NULL,"6085","Sunnyvale","20562013","332  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5620","SANT0004860","2016",NULL,"6085","Sunnyvale","20562009","328  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5621","SANT0004861","2016",NULL,"6085","Sunnyvale","20562012","322  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5622","SANT0004862","2016",NULL,"6085","Sunnyvale","20562008","318  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5623","SANT0004863","2016",NULL,"6085","Sunnyvale","20562005","312  SANTA DIANA TR","94086","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5624","SANT0004864","2016",NULL,"6085","Sunnyvale","20562015","336  SANTA DIANA TR","94087","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5625","SANT0004865","2016",NULL,"6085","Sunnyvale","20562014","334  SANTA DIANA TR","94085","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5626","SANT0004866","2016",NULL,"6085","Sunnyvale","20562010","326  SANTA DIANA TR","94085","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5627","SANT0004867","2016",NULL,"6085","Sunnyvale","20562011","324  SANTA DIANA TR","94085","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5628","SANT0004868","2016",NULL,"6085","Sunnyvale","20562007","316  SANTA DIANA TR","94085","SummerHill","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5629","SANT0004869","2016",NULL,"6085","Sunnyvale","20562006","314  SANTA DIANA TR","94085","SummerHill","5+",0,0,1,0,1,0,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5630","SANT0004870","2016",NULL,"6085","Sunnyvale","16506093","483 RINCON AV","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5631","SANT0004871","2016",NULL,"6085","Sunnyvale","20439040","329  AMERICA AV","94085",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5632","SANT0004872","2016",NULL,"6085","Sunnyvale","21335052","1075  ED ROTH TR","94085","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5633","SANT0004873","2016",NULL,"6085","Sunnyvale","21335053","1079  ED ROTH TR","94085","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5634","SANT0004874","2016",NULL,"6085","Sunnyvale","21335054","1083  ED ROTH TR","94085","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5635","SANT0004875","2016",NULL,"6085","Sunnyvale","21335055","1087  ED ROTH TR","94085","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5636","SANT0004876","2016",NULL,"6085","Sunnyvale","21335056","1088  ED ROTH TR","94086","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5637","SANT0004877","2016",NULL,"6085","Sunnyvale","21335057","1084  ED ROTH TR","94086","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5638","SANT0004878","2016",NULL,"6085","Sunnyvale","21335058","1080  ED ROTH TR","94086","Fma Dev.","SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5639","SANT0004879","2016",NULL,"6085","Sunnyvale","20206018","684  CONWAY RD","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5640","SANT0004880","2016",NULL,"6085","Sunnyvale","20456001","504  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5641","SANT0004881","2016",NULL,"6085","Sunnyvale","20456002","506  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,1,0,1,0,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5642","SANT0004882","2016",NULL,"6085","Sunnyvale","20456003","508  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5643","SANT0004883","2016",NULL,"6085","Sunnyvale","20456004","510  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5644","SANT0004884","2016",NULL,"6085","Sunnyvale","20456005","512  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5645","SANT0004885","2016",NULL,"6085","Sunnyvale","20456006","514  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5646","SANT0004886","2016",NULL,"6085","Sunnyvale","20456007","516  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5647","SANT0004887","2016",NULL,"6085","Sunnyvale","20456008","509  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5648","SANT0004888","2016",NULL,"6085","Sunnyvale","20456011","503  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5649","SANT0004889","2016",NULL,"6085","Sunnyvale","20456009","507  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5650","SANT0004890","2016",NULL,"6085","Sunnyvale","20456010","505  SAN AUGUSTO TR","94086","Classic Communities","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5651","SANT0004891","2016",NULL,"6085","Sunnyvale","16516021","847  MUENDER AV","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5652","SANT0004892","2016",NULL,"6085","Sunnyvale","20908067","759 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5653","SANT0004893","2016",NULL,"6085","Sunnyvale","20908068","761 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5654","SANT0004894","2016",NULL,"6085","Sunnyvale","20908069","763 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,1,0,1,1,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5655","SANT0004895","2016",NULL,"6085","Sunnyvale","20908070","765 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5656","SANT0004896","2016",NULL,"6085","Sunnyvale","20908071","767 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5657","SANT0004897","2016",NULL,"6085","Sunnyvale","20908072","769 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5658","SANT0004898","2016",NULL,"6085","Sunnyvale","20908073","771 E EVELYN AV","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5659","SANT0004899","2016",NULL,"6085","Sunnyvale","20908066","185  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5660","SANT0004900","2016",NULL,"6085","Sunnyvale","20908065","183  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5661","SANT0004901","2016",NULL,"6085","Sunnyvale","20908064","181  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5662","SANT0004902","2016",NULL,"6085","Sunnyvale","20908063","179  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5663","SANT0004903","2016",NULL,"6085","Sunnyvale","20908062","177  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5664","SANT0004904","2016",NULL,"6085","Sunnyvale","20908061","175  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,1,0,1,1,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5665","SANT0004905","2016",NULL,"6085","Sunnyvale","20908060","173  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5666","SANT0004906","2016",NULL,"6085","Sunnyvale","20908059","167  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5667","SANT0004907","2016",NULL,"6085","Sunnyvale","20908058","165  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5668","SANT0004908","2016",NULL,"6085","Sunnyvale","20908052","159  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5669","SANT0004909","2016",NULL,"6085","Sunnyvale","20908053","157  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5670","SANT0004910","2016",NULL,"6085","Sunnyvale","20908054","155  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5671","SANT0004911","2016",NULL,"6085","Sunnyvale","20908055","153  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5672","SANT0004912","2016",NULL,"6085","Sunnyvale","20908056","151  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5673","SANT0004913","2016",NULL,"6085","Sunnyvale","20908057","149  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,1,0,1,1,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5674","SANT0004914","2016",NULL,"6085","Sunnyvale","20908051","141  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5675","SANT0004915","2016",NULL,"6085","Sunnyvale","20908050","139  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5676","SANT0004916","2016",NULL,"6085","Sunnyvale","20908049","137  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,1,0,1,1,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5677","SANT0004917","2016",NULL,"6085","Sunnyvale","20908048","135  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5678","SANT0004918","2016",NULL,"6085","Sunnyvale","20908047","133  JEFFREY TR","94086","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5679","SANT0004919","2016",NULL,"6085","Sunnyvale","20908044","127  JEFFREY TR","94087","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5680","SANT0004920","2016",NULL,"6085","Sunnyvale","20908045","125  JEFFREY TR","94089","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5681","SANT0004921","2016",NULL,"6085","Sunnyvale","20908046","123  JEFFREY TR","94087","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5682","SANT0004922","2016",NULL,"6085","Sunnyvale","20908085","188  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5683","SANT0004923","2016",NULL,"6085","Sunnyvale","20908084","186  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5684","SANT0004924","2016",NULL,"6085","Sunnyvale","20908083","174  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5685","SANT0004925","2016",NULL,"6085","Sunnyvale","20908082","176  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5686","SANT0004926","2016",NULL,"6085","Sunnyvale","20908081","178  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5687","SANT0004927","2016",NULL,"6085","Sunnyvale","20908080","180  JEFFREY TR","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5688","SANT0004928","2016",NULL,"6085","Sunnyvale","20908074","777 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5689","SANT0004929","2016",NULL,"6085","Sunnyvale","20908075","779 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5690","SANT0004930","2016",NULL,"6085","Sunnyvale","20908076","781 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5691","SANT0004931","2016",NULL,"6085","Sunnyvale","20908077","783 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5692","SANT0004932","2016",NULL,"6085","Sunnyvale","20908078","785 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,1,0,1,1,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5693","SANT0004933","2016",NULL,"6085","Sunnyvale","20908079","787 E EVELYN AV","94085","Classic E Evelyn","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5694","SANT0004934","2016",NULL,"6085","Sunnyvale","32019032","1513  SAMEDRA ST","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5695","SANT0004935","2016",NULL,"6085","Sunnyvale","11024012","813  LAKEBIRD DR","94087",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5696","SANT0004936","2016",NULL,"6085","Sunnyvale","32308059","1336  CORDILLERAS AV","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5697","SANT0004937","2016",NULL,"6085","Sunnyvale","20563020","360  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5698","SANT0004938","2016",NULL,"6085","Sunnyvale","20563021","362  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5699","SANT0004939","2016",NULL,"6085","Sunnyvale","20563022","364  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5700","SANT0004940","2016",NULL,"6085","Sunnyvale","20563023","366  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5701","SANT0004941","2016",NULL,"6085","Sunnyvale","20563024","368  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5702","SANT0004942","2016",NULL,"6085","Sunnyvale","20563025","370  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,1,0,1,0,1,1,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5703","SANT0004943","2016",NULL,"6085","Sunnyvale","20563026","356  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5704","SANT0004944","2016",NULL,"6085","Sunnyvale","20563027","354  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5705","SANT0004945","2016",NULL,"6085","Sunnyvale","20563028","352  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5706","SANT0004946","2016",NULL,"6085","Sunnyvale","20563029","350  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5707","SANT0004947","2016",NULL,"6085","Sunnyvale","20563030","348  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5708","SANT0004948","2016",NULL,"6085","Sunnyvale","20563031","346  CHARLES MORRIS TR","94086","Taylor Morrison","5+",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5709","SANT0004949","2016",NULL,"6085","Sunnyvale","16506002","478  OSITOS AV","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5710","SANT0004950","2016",NULL,"6085","Sunnyvale","32017077","915 W HOMESTEAD RD","94086",NULL,"SF",0,0,0,1,1,0,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5711","SANT0004951","2016",NULL,"6085","Sunnyvale","20944035","137  LEMMON TR","94087","DR Horton","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5712","SANT0004952","2016",NULL,"6085","Sunnyvale","20944036","135  LEMMON TR","94087","DR Horton","5+",0,0,0,1,1,1,0,0,0,0,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
