ZIP,City,Stab,CntyName,Ziptype,Location,Decommissioned
94497,SAN MATEO,CA,SAN MATEO,UNIQUE,"San Mateo, CA",No
94501,ALAMEDA,CA,ALAMEDA,STANDARD,"Alameda, CA",No
94502,ALAMEDA,CA,ALAMEDA,STANDARD,"Alameda, CA",No
94503,AMERICAN CANYON,CA,NAPA,STANDARD,"American Canyon, CA",No
94505,DISCOVER,CA,CONTRA COSTA,,"Discovery Bay, CA",No
94506,DANVILLE,CA,CONTRA COSTA,STANDARD,"Danville, CA",No
94507,ALAMO,CA,CONTRA COSTA,STANDARD,"Alamo, CA",No
94508,ANGWIN,CA,NAPA,STANDARD,"Angwin, CA",No
94509,ANTIOCH,CA,CONTRA COSTA,STANDARD,"Antioch, CA",No
94510,BENICIA,CA,SOLANO,STANDARD,"Benicia, CA",No
94511,BETHEL ISLAND,CA,CONTRA COSTA,PO BOX ONLY,"Bethel Island, CA",No
94512,BIRDS LANDING,CA,SOLANO,STANDARD,"Birds Landing, CA",No
94513,BRENTWOOD,CA,CONTRA COSTA,STANDARD,"Brentwood, CA",No
94514,BYRON,CA,CONTRA COSTA,STANDARD,"Byron, CA",No
94515,CALISTOGA,CA,NAPA,STANDARD,"Calistoga, CA",No
94516,CANYON,CA,CONTRA COSTA,PO BOX ONLY,"Canyon, CA",No
94517,CLAYTON,CA,CONTRA COSTA,STANDARD,"Clayton, CA",No
94518,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94519,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94520,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94521,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94522,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94523,PLEASANT HILL,CA,CONTRA COSTA,STANDARD,"Pleasant Hill, CA",No
94524,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94525,CROCKETT,CA,CONTRA COSTA,STANDARD,"Crockett, CA",No
94526,DANVILLE,CA,CONTRA COSTA,STANDARD,"Danville, CA",No
94527,CONCORD,CA,CONTRA COSTA,STANDARD,"Concord, CA",No
94528,DIABLO,CA,CONTRA COSTA,PO BOX ONLY,"Diablo, CA",No
94529,CONCORD,CA,CONTRA COSTA,UNIQUE,"Concord, CA",No
94530,EL CERRITO,CA,CONTRA COSTA,STANDARD,"El Cerrito, CA",No
94531,ANTIOCH,CA,CONTRA COSTA,STANDARD,"Antioch, CA",No
94533,FAIRFIELD,CA,SOLANO,STANDARD,"Fairfield, CA",No
94534,FAIRFIELD,CA,SOLANO,,"Fairfield, CA",No
94535,TRAVIS AFB,CA,SOLANO,STANDARD,"Travis Afb, CA",No
94536,FREMONT,CA,ALAMEDA,STANDARD,"Fremont, CA",No
94537,FREMONT,CA,ALAMEDA,STANDARD,"Fremont, CA",No
94538,FREMONT,CA,ALAMEDA,STANDARD,"Fremont, CA",No
94539,FREMONT,CA,ALAMEDA,STANDARD,"Fremont, CA",No
94540,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94541,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94542,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94543,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94544,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94545,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94546,CASTRO VALLEY,CA,ALAMEDA,STANDARD,"Castro Valley, CA",No
94547,HERCULES,CA,CONTRA COSTA,STANDARD,"Hercules, CA",No
94548,KNIGHTSEN,CA,CONTRA COSTA,PO BOX ONLY,"Knightsen, CA",No
94549,LAFAYETTE,CA,CONTRA COSTA,STANDARD,"Lafayette, CA",No
94550,LIVERMORE,CA,ALAMEDA,STANDARD,"Livermore, CA",No
94551,LIVERMORE,CA,ALAMEDA,STANDARD,"Livermore, CA",No
94552,CASTRO VALLEY,CA,ALAMEDA,STANDARD,"Castro Valley, CA",No
94553,MARTINEZ,CA,CONTRA COSTA,STANDARD,"Martinez, CA",No
94555,FREMONT,CA,ALAMEDA,STANDARD,"Fremont, CA",No
94556,MORAGA,CA,CONTRA COSTA,STANDARD,"Moraga, CA",No
94557,HAYWARD,CA,ALAMEDA,STANDARD,"Hayward, CA",No
94558,NAPA,CA,NAPA,STANDARD,"Napa, CA",No
94559,NAPA,CA,NAPA,STANDARD,"Napa, CA",No
94560,NEWARK,CA,ALAMEDA,STANDARD,"Newark, CA",No
94561,OAKLEY,CA,CONTRA COSTA,STANDARD,"Oakley, CA",No
94562,OAKVILLE,CA,NAPA,PO BOX ONLY,"Oakville, CA",No
94563,ORINDA,CA,CONTRA COSTA,STANDARD,"Orinda, CA",No
94564,PINOLE,CA,CONTRA COSTA,STANDARD,"Pinole, CA",No
94565,PITTSBURG,CA,CONTRA COSTA,STANDARD,"Pittsburg, CA",No
94566,PLEASANTON,CA,ALAMEDA,STANDARD,"Pleasanton, CA",No
94567,POPE VALLEY,CA,NAPA,STANDARD,"Pope Valley, CA",No
94568,DUBLIN,CA,ALAMEDA,STANDARD,"Dublin, CA",No
94569,PORT COSTA,CA,CONTRA COSTA,PO BOX ONLY,"Port Costa, CA",No
94570,MORAGA,CA,CONTRA COSTA,STANDARD,"Moraga, CA",No
94571,RIO VISTA,CA,SOLANO,STANDARD,"Rio Vista, CA",No
94572,RODEO,CA,CONTRA COSTA,STANDARD,"Rodeo, CA",No
94573,RUTHERFORD,CA,NAPA,PO BOX ONLY,"Rutherford, CA",No
94574,SAINT HELENA,CA,NAPA,STANDARD,"Saint Helena, CA",No
94575,MORAGA,CA,CONTRA COSTA,STANDARD,"Moraga, CA",No
94576,DEER PARK,CA,NAPA,STANDARD,"Deer Park, CA",No
94577,SAN LEANDRO,CA,ALAMEDA,STANDARD,"San Leandro, CA",No
94578,SAN LEANDRO,CA,ALAMEDA,STANDARD,"San Leandro, CA",No
94579,SAN LEANDRO,CA,ALAMEDA,STANDARD,"San Leandro, CA",No
94580,SAN LORENZO,CA,ALAMEDA,STANDARD,"San Lorenzo, CA",No
94581,NAPA,CA,NAPA,STANDARD,"Napa, CA",No
94582,SAN RAMON,CA,CONTRA COSTA,,"San Ramon, CA",No
94583,SAN RAMON,CA,CONTRA COSTA,STANDARD,"San Ramon, CA",No
94585,SUISUN CITY,CA,SOLANO,STANDARD,"Suisun City, CA",No
94586,SUNOL,CA,ALAMEDA,STANDARD,"Sunol, CA",No
94587,UNION CITY,CA,ALAMEDA,STANDARD,"Union City, CA",No
94588,PLEASANTON,CA,ALAMEDA,STANDARD,"Pleasanton, CA",No
94589,VALLEJO,CA,SOLANO,STANDARD,"Vallejo, CA",No
94590,VALLEJO,CA,SOLANO,STANDARD,"Vallejo, CA",No
94591,VALLEJO,CA,SOLANO,STANDARD,"Vallejo, CA",No
94592,VALLEJO,CA,SOLANO,STANDARD,"Vallejo, CA",No
94595,WALNUT CREEK,CA,CONTRA COSTA,STANDARD,"Walnut Creek, CA",No
94596,WALNUT CREEK,CA,CONTRA COSTA,STANDARD,"Walnut Creek, CA",No
94597,WALNUT CREEK,CA,CONTRA COSTA,STANDARD,"Walnut Creek, CA",No
94598,WALNUT CREEK,CA,CONTRA COSTA,STANDARD,"Walnut Creek, CA",No
94599,YOUNTVILLE,CA,NAPA,STANDARD,"Yountville, CA",No
94601,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94602,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94603,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94604,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94605,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94606,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94607,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94608,EMERYVILLE,CA,ALAMEDA,STANDARD,"Emeryville, CA",No
94609,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94610,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94611,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94612,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94613,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94614,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94615,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94617,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94618,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94619,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94620,PIEDMONT,CA,ALAMEDA,STANDARD,"Piedmont, CA",No
94621,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94622,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",No
94623,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94624,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94625,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",Yes
94649,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",No
94659,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",No
94660,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",No
94661,OAKLAND,CA,ALAMEDA,STANDARD,"Oakland, CA",No
94662,EMERYVILLE,CA,ALAMEDA,STANDARD,"Emeryville, CA",No
94666,OAKLAND,CA,ALAMEDA,UNIQUE,"Oakland, CA",No
94701,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94702,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94703,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94704,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94705,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94706,ALBANY,CA,ALAMEDA,STANDARD,"Albany, CA",No
94707,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94708,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94709,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94710,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94712,BERKELEY,CA,ALAMEDA,STANDARD,"Berkeley, CA",No
94720,BERKELEY,CA,ALAMEDA,UNIQUE,"Berkeley, CA",No
94801,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94802,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94803,EL SOBRANTE,CA,CONTRA COSTA,STANDARD,"El Sobrante, CA",No
94804,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94805,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94806,SAN PABLO,CA,CONTRA COSTA,STANDARD,"San Pablo, CA",No
94807,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94808,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94820,EL SOBRANTE,CA,CONTRA COSTA,STANDARD,"El Sobrante, CA",No
94850,RICHMOND,CA,CONTRA COSTA,STANDARD,"Richmond, CA",No
94901,SAN RAFAEL,CA,MARIN,STANDARD,"San Rafael, CA",No
94903,SAN RAFAEL,CA,MARIN,STANDARD,"San Rafael, CA",No
94904,GREENBRAE,CA,MARIN,STANDARD,"Greenbrae, CA",No
94912,SAN RAFAEL,CA,MARIN,STANDARD,"San Rafael, CA",No
94913,SAN RAFAEL,CA,MARIN,STANDARD,"San Rafael, CA",No
94914,KENTFIELD,CA,MARIN,STANDARD,"Kentfield, CA",No
94915,SAN RAFAEL,CA,MARIN,STANDARD,"San Rafael, CA",No
94920,BELVEDERE TIBURON,CA,MARIN,STANDARD,"Belvedere Tiburon, CA",No
94922,BODEGA,CA,SONOMA,STANDARD,"Bodega, CA",No
94923,BODEGA BAY,CA,SONOMA,STANDARD,"Bodega Bay, CA",No
94924,BOLINAS,CA,MARIN,STANDARD,"Bolinas, CA",No
94925,CORTE MADERA,CA,MARIN,STANDARD,"Corte Madera, CA",No
94926,ROHNERT,CA,SONOMA,UNIQUE,"Rohnert Park, CA",No
94927,ROHNERT PARK,CA,SONOMA,STANDARD,"Rohnert Park, CA",No
94928,ROHNERT PARK,CA,SONOMA,STANDARD,"Rohnert Park, CA",No
94929,DILLON BEACH,CA,MARIN,PO BOX ONLY,"Dillon Beach, CA",No
94930,FAIRFAX,CA,MARIN,STANDARD,"Fairfax, CA",No
94931,COTATI,CA,SONOMA,STANDARD,"Cotati, CA",No
94933,FOREST KNOLLS,CA,MARIN,PO BOX ONLY,"Forest Knolls, CA",No
94937,INVERNESS,CA,MARIN,STANDARD,"Inverness, CA",No
94938,LAGUNITAS,CA,MARIN,PO BOX ONLY,"Lagunitas, CA",No
94939,LARKSPUR,CA,MARIN,STANDARD,"Larkspur, CA",No
94940,MARSHALL,CA,MARIN,STANDARD,"Marshall, CA",No
94941,MILL VALLEY,CA,MARIN,STANDARD,"Mill Valley, CA",No
94942,MILL VALLEY,CA,MARIN,STANDARD,"Mill Valley, CA",No
94945,NOVATO,CA,MARIN,STANDARD,"Novato, CA",No
94946,NICASIO,CA,MARIN,STANDARD,"Nicasio, CA",No
94947,NOVATO,CA,MARIN,STANDARD,"Novato, CA",No
94948,NOVATO,CA,MARIN,STANDARD,"Novato, CA",No
94949,NOVATO,CA,MARIN,STANDARD,"Novato, CA",No
94950,OLEMA,CA,MARIN,PO BOX ONLY,"Olema, CA",No
94951,PENNGROVE,CA,SONOMA,STANDARD,"Penngrove, CA",No
94952,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
94953,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
94954,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
94955,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
94956,POINT REYES STATION,CA,MARIN,STANDARD,"Point Reyes Station, CA",No
94957,ROSS,CA,MARIN,PO BOX ONLY,"Ross, CA",No
94960,SAN ANSELMO,CA,MARIN,STANDARD,"San Anselmo, CA",No
94963,SAN GERONIMO,CA,MARIN,PO BOX ONLY,"San Geronimo, CA",No
94964,SAN QUENTIN,CA,MARIN,PO BOX ONLY,"San Quentin, CA",No
94965,SAUSALITO,CA,MARIN,STANDARD,"Sausalito, CA",No
94966,SAUSALITO,CA,MARIN,STANDARD,"Sausalito, CA",No
94970,STINSON BEACH,CA,MARIN,PO BOX ONLY,"Stinson Beach, CA",No
94971,TOMALES,CA,MARIN,PO BOX ONLY,"Tomales, CA",No
94972,VALLEY FORD,CA,SONOMA,PO BOX ONLY,"Valley Ford, CA",No
94973,WOODACRE,CA,MARIN,PO BOX ONLY,"Woodacre, CA",No
94974,SAN QUENTIN,CA,MARIN,STANDARD,"San Quentin, CA",No
94975,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
94976,CORTE MADERA,CA,MARIN,STANDARD,"Corte Madera, CA",No
94977,LARKSPUR,CA,MARIN,STANDARD,"Larkspur, CA",No
94978,FAIRFAX,CA,MARIN,STANDARD,"Fairfax, CA",No
94979,SAN ANSELMO,CA,MARIN,STANDARD,"San Anselmo, CA",No
94998,NOVATO,CA,MARIN,UNIQUE,"Novato, CA",No
94999,PETALUMA,CA,SONOMA,STANDARD,"Petaluma, CA",No
95001,APTOS,CA,SANTA CRUZ,STANDARD,"Aptos, CA",No
95002,ALVISO,CA,SANTA CLARA,PO BOX ONLY,"Alviso, CA",No
95003,APTOS,CA,SANTA CRUZ,STANDARD,"Aptos, CA",No
95004,AROMAS,CA,MONTEREY,STANDARD,"Aromas, CA",No
95005,BEN LOMOND,CA,SANTA CRUZ,STANDARD,"Ben Lomond, CA",No
95006,BOULDER CREEK,CA,SANTA CRUZ,STANDARD,"Boulder Creek, CA",No
95007,BROOKDALE,CA,SANTA CRUZ,PO BOX ONLY,"Brookdale, CA",No
95008,CAMPBELL,CA,SANTA CLARA,STANDARD,"Campbell, CA",No
95009,CAMPBELL,CA,SANTA CLARA,STANDARD,"Campbell, CA",No
95010,CAPITOLA,CA,SANTA CRUZ,STANDARD,"Capitola, CA",No
95011,CAMPBELL,CA,SANTA CLARA,STANDARD,"Campbell, CA",No
95012,CASTROVILLE,CA,MONTEREY,STANDARD,"Castroville, CA",No
95013,COYOTE,CA,SANTA CLARA,STANDARD,"Coyote, CA",No
95014,CUPERTINO,CA,SANTA CLARA,STANDARD,"Cupertino, CA",No
95015,CUPERTINO,CA,SANTA CLARA,STANDARD,"Cupertino, CA",No
95017,DAVENPORT,CA,SANTA CRUZ,STANDARD,"Davenport, CA",No
95018,FELTON,CA,SANTA CRUZ,STANDARD,"Felton, CA",No
95019,FREEDOM,CA,SANTA CRUZ,STANDARD,"Freedom, CA",No
95020,GILROY,CA,SANTA CLARA,STANDARD,"Gilroy, CA",No
95021,GILROY,CA,SANTA CLARA,STANDARD,"Gilroy, CA",No
95023,HOLLISTER,CA,SAN BENITO,STANDARD,"Hollister, CA",No
95024,HOLLISTER,CA,SAN BENITO,STANDARD,"Hollister, CA",No
95026,HOLY CITY,CA,SANTA CLARA,PO BOX ONLY,"Holy City, CA",No
95030,LOS GATOS,CA,SANTA CLARA,STANDARD,"Los Gatos, CA",No
95031,LOS GATOS,CA,SANTA CLARA,STANDARD,"Los Gatos, CA",No
95032,LOS GATOS,CA,SANTA CLARA,STANDARD,"Los Gatos, CA",No
95033,LOS GATOS,CA,SANTA CLARA,STANDARD,"Los Gatos, CA",No
95035,MILPITAS,CA,SANTA CLARA,STANDARD,"Milpitas, CA",No
95036,MILPITAS,CA,SANTA CLARA,STANDARD,"Milpitas, CA",No
95037,MORGAN HILL,CA,SANTA CLARA,STANDARD,"Morgan Hill, CA",No
95038,MORGAN HILL,CA,SANTA CLARA,STANDARD,"Morgan Hill, CA",No
95039,MOSS LANDING,CA,MONTEREY,STANDARD,"Moss Landing, CA",No
95041,MOUNT HERMON,CA,SANTA CRUZ,PO BOX ONLY,"Mount Hermon, CA",No
95042,NEW ALMADEN,CA,SANTA CLARA,PO BOX ONLY,"New Almaden, CA",No
95043,PAICINES,CA,SAN BENITO,STANDARD,"Paicines, CA",No
95044,REDWOOD ESTATES,CA,SANTA CLARA,PO BOX ONLY,"Redwood Estates, CA",No
95045,SAN JUAN BAUTISTA,CA,SAN BENITO,STANDARD,"San Juan Bautista, CA",No
95046,SAN MARTIN,CA,SANTA CLARA,STANDARD,"San Martin, CA",No
95050,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95051,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95052,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95053,SANTA CLARA,CA,SANTA CLARA,UNIQUE,"Santa Clara, CA",No
95054,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95055,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95056,SANTA CLARA,CA,SANTA CLARA,STANDARD,"Santa Clara, CA",No
95060,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95061,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95062,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95063,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95064,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95065,SANTA CRUZ,CA,SANTA CRUZ,STANDARD,"Santa Cruz, CA",No
95066,SCOTTS VALLEY,CA,SANTA CRUZ,STANDARD,"Scotts Valley, CA",No
95067,SCOTTS VALLEY,CA,SANTA CRUZ,STANDARD,"Scotts Valley, CA",No
95070,SARATOGA,CA,SANTA CLARA,STANDARD,"Saratoga, CA",No
95071,SARATOGA,CA,SANTA CLARA,STANDARD,"Saratoga, CA",No
95073,SOQUEL,CA,SANTA CRUZ,STANDARD,"Soquel, CA",No
95075,TRES PINOS,CA,SAN BENITO,STANDARD,"Tres Pinos, CA",No
95076,WATSONVILLE,CA,SANTA CRUZ,STANDARD,"Watsonville, CA",No
95077,WATSONVILLE,CA,SANTA CRUZ,STANDARD,"Watsonville, CA",No
95101,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95103,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95106,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95108,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95109,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95110,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95111,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95112,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95113,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95115,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95116,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95117,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95118,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95119,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95120,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95121,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95122,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95123,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95124,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95125,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95126,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95127,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95128,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95129,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95130,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95131,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95132,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95133,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95134,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95135,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95136,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95138,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95139,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95140,MOUNT HAMILTON,CA,SANTA CLARA,STANDARD,"Mount Hamilton, CA",No
95141,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95148,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95150,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95151,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95152,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95153,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95154,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95155,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95156,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95157,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95158,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95159,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95160,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95161,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95164,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95170,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95172,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95173,SAN JOSE,CA,SANTA CLARA,STANDARD,"San Jose, CA",No
95190,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95191,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95192,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95193,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95194,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95196,SAN JOSE,CA,SANTA CLARA,UNIQUE,"San Jose, CA",No
95201,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95202,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95203,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95204,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95205,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95206,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95207,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95208,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95209,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95210,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95211,STOCKTON,CA,SAN JOAQUIN,UNIQUE,"Stockton, CA",No
95212,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95213,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95215,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95219,STOCKTON,CA,SAN JOAQUIN,STANDARD,"Stockton, CA",No
95220,ACAMPO,CA,SAN JOAQUIN,STANDARD,"Acampo, CA",No
95221,ALTAVILLE,CA,CALAVERAS,STANDARD,"Altaville, CA",No
95222,ANGELS CAMP,CA,CALAVERAS,STANDARD,"Angels Camp, CA",No
95223,ARNOLD,CA,CALAVERAS,STANDARD,"Arnold, CA",No
95224,AVERY,CA,CALAVERAS,PO BOX ONLY,"Avery, CA",No
95225,BURSON,CA,CALAVERAS,PO BOX ONLY,"Burson, CA",No
95226,CAMPO SECO,CA,CALAVERAS,STANDARD,"Campo Seco, CA",No
95227,CLEMENTS,CA,SAN JOAQUIN,PO BOX ONLY,"Clements, CA",No
95228,COPPEROPOLIS,CA,CALAVERAS,STANDARD,"Copperopolis, CA",No
95229,DOUGLAS FLAT,CA,CALAVERAS,STANDARD,"Douglas Flat, CA",No
95230,FARMINGTON,CA,SAN JOAQUIN,STANDARD,"Farmington, CA",No
95231,FRENCH CAMP,CA,SAN JOAQUIN,STANDARD,"French Camp, CA",No
95232,GLENCOE,CA,CALAVERAS,STANDARD,"Glencoe, CA",No
95233,HATHAWAY PINES,CA,CALAVERAS,PO BOX ONLY,"Hathaway Pines, CA",No
95234,HOLT,CA,SAN JOAQUIN,PO BOX ONLY,"Holt, CA",No
